Review ID,Username,Rating,Review Text,Date
0fa36b7f-f6d4-4252-8705-fcbfb89895d7,Anita Suherman,5,Banyak banget fitur yang salah satunya memudahkan pengguna untuk membuka rekening tanpa harus datang ke bank ditambah ada fitur JakErte yang membantu Ketua RT dan warganya dalam mengelola tagihan iuran dan interaksi di lingkungan.,2025-08-24 07:15:25
1c5ce2fd-be62-4956-b4bf-d5322c0feb02,Ben Nash,5,"Pake JakOne Mobile beneran simpel banget, transaksi jadi gampang dan praktis. Udah support QRIS juga jadi makin sat set bayarnya. Fiturnya lengkap, tampilannya modern, bikin betah banget pake aplikasi ini",2025-08-24 07:10:37
d199af6c-98d1-4ed1-9c52-b49106707ee9,sinta nisa,5,"enak banget pakai apk jakone ini qris nya udaa terdaftar jadii bisa langsung qris klo bayar apa apa, registrasi jugaa mudah, apalagi tampilan apk yang modern sangat bagus, transaksi dijamin aman dehh baguss mantaaapp",2025-08-24 07:08:21
9f3d1221-cb62-491e-946f-1a9600e7ce29,Ald Khai2931,5,"aku udah coba registrasi JakOne Mobile dan ternyata prosesnya gampang banget. Aktivasi akunnya juga langsung berhasil tanpa ribet. Terus juga kemarin aku sempat coba transaksi pakai QRIS dan prosesnya lancar banget, nggak bikin ribet.",2025-08-24 07:02:35
10f1afac-0bd6-447f-9717-1aeb66855eed,Dimas Priatama,1,"Sejak Menjelang Idul Fitri 2025 hingga saat Ini 24/08/2025 Ada saja Kendalanya.. - Tidak bisa Transfer ke Lain Bank - Transfer dengan BiFast Hilang - Transfer Gagal, tp saldo Terpotong - Membuka Mbanking Tidak bisa menggunakan Jaringan WIFI, harus Jaringan Seluler. Apa lagi Alasan² yg dikeluarkan Untuk Permasalahan² ini???",2025-08-24 06:16:12
5858ba2a-5b8b-4b1b-a2e8-f615d63131ad,Sri Muningar,5,registrasi jakone mobile mudah banget ya ternyata trs waktu aktivasi akun juga langsung berhasil ga ribet,2025-08-24 02:56:15
a77489bf-2815-4721-81bb-f0fce9cf2a72,alfi rihadatul aisy,5,"Udah pakai beberapa minggu, mudah banget pakenya. Aktivasi akun JakOne nya gampang ga ribet, ada tutornya. Banyak banget fitur yang kepakai, kaya Pembayaran Penerimaan Negara (MPN) dan ada top up e-wallet jugaaa. Menurutku ini salah satu aplikasi mobile banking yg paling oke sii, apalagi bisa transfer BI-Fast dengan biaya murah praktis banget buat kebutuhan sehari-hari.",2025-08-23 13:19:17
794ad07b-2352-4ec8-b300-13b0694ca77c,olivia emma,5,"Suka banget registrasinya mudah nggak ribet. Mobile banking-nya juga aman, jadi nggak was-was pas transfer atau bayar-bayar 👍🏻😉",2025-08-23 12:48:32
2664f77c-73b7-4e9c-900f-5cc83e30e08e,hanifah herawati,5,"Registrasi di JakOne Mobile mudah, aplikasi bank dgn fitur lengkap serta tagihan praktis untuk sehari2",2025-08-23 12:24:58
1498ccda-a793-4c3a-8716-1bf2b74665a6,Erick Troyudan,3,APLIKASI AWALNYA BAGUS+LANCAR+RESPONASIF.TIBA2 PASSWORD TDK BS OPEN.TROUBLE SHOOTING MSH PROBLEM.PADAHAL SY REGIST PAKE GPS APLIKASI.PPPAAYYAAHH.,2025-08-23 10:54:27
aa4f5ead-7365-474d-a170-e8addd25f806,Sutejo Djaiman,1,"Biaya admin nya mahal masa 30rb skli potong parah, dah gitu mau login di perangkat baru gk bisa, malah di arahin bikin akun baru Parah emang... Rugi bnyak kenapa saldo saya setiap bulan kepotong 40rb 2x tarik awal dan pertengahan bulan..",2025-08-23 10:29:59
de6c1d4d-f375-4fd4-86d3-d861533158ce,RYAANN,5,sangat transparan semua transaksi bisa kita liat dengan jelas fitur fitur mudah di pahami juga kalau ada kendala bisa langsung lapor ke tim dan langsung akan di tanggapin,2025-08-23 09:24:50
ae147c70-d9ac-49ca-8ffe-6478edf1fc8c,Abigail Intan,5,transaksi dengan JackOne bener bener gampang banget! daftar qris juga gampang,2025-08-23 08:08:08
9cc18207-370d-43b8-b7d0-3da7f447dba7,Dimas#77,1,tidak bisa masuk ke aplikasi,2025-08-23 02:45:59
315c766f-8be8-494c-8bd9-7305e0e351d9,Sanya Natasya Aulia,5,"untuk keamanan dilindungi otentikasi dengan 2 faktor , fitur e-wallet yang memudahkan transaksi non tunai , pengguna dengan mudah memantau saldo dan mutasi rekening.",2025-08-23 01:36:58
432643c8-b602-41d6-b966-085ca4ac9a86,Eko Septiawan,1,kenapa layanan BI Fast di hilangkan?,2025-08-22 13:48:27
a0ffc004-b989-4943-b3c8-6d51b7dd67c3,rose,5,"over alla udah oke sih, sekarang udah jarang trouble kedepannya bisa ditingkatkan lagi pelayanannya agar tidak mengecewakan para pengguna",2025-08-22 12:34:36
727ef609-3dd1-4f5a-9b12-1b10715e4ef0,Rafiq Hariri,1,"woy, masa data tidak terdaftar gmn nih? saya udh coba masukin data rek sama NIK sampe 8× dh sudah bener² di cek, tetep ga bisa? masa bank DKI gini amat? plis lh yg bener kerjanya, jgn cuma bisa duduk doang",2025-08-22 10:10:46
6ae2ae98-9950-4b0b-a177-2692902eaa72,Queenisya Salma,5,App nya okeee,2025-08-22 03:05:47
e80c1cb5-f24d-4845-a6ad-c1473579acf3,Swzz Sazzz,5,aplikasi ini sangat bagus dan sangat nyaman,2025-08-22 01:55:13
c6e64963-a446-4d1c-8f66-d9b23f29c56c,Dhika budi prasetya,5,"aplikasi nya bagus, prosesnya cepat, fitur-fitur lengkap,",2025-08-22 01:35:59
59ba3ce6-0335-4006-9115-511d8a44b265,Marco Nd,5,"Aplikasi JakOne mobile sangat memudahkan saya dalam bertransaksi banyak fitur buat bayar tagihan listrik, pulsa, data dan top up saldo. Recomended",2025-08-22 01:14:29
642ffe29-6ea6-48f0-aaaf-5d5324c829d0,twin twen twon,1,sampahhh,2025-08-21 10:17:48
b9a6964a-18c1-4def-acd6-6f63cce48ebf,Yasmine saras,5,"thanks JakOne mobile, salah satu dompet digital pilihan yang nyaman dan mudah. banyak promo dan sangat membantu.",2025-08-21 07:04:16
f96acbf5-3d25-4fa1-a049-a3c72b51ef78,Karolina Dian,5,"suka banget sama fitur qris di aplikasi JakOne jadi lebih cepat dan mudah digunakan, pluss bisa digitalisasi pembayaran transaksi digital di jakarta jadi lebih simpel",2025-08-21 05:24:52
58c0d280-9c95-4753-beed-bc7d69cc07b5,Aprianto Aprianto,5,mantul,2025-08-20 20:55:52
178cadfc-e9f0-4daa-9f0b-704002951e07,Andini Sekar,5,Daftar Jakeone mobil sangat praktis walaupun harus ada pulsa untuk otp masuk lewat SMS,2025-08-20 08:03:19
048cecb0-1e4f-410f-9b46-3d8655295de8,suhu part II,5,Sangat membantu semua aktivitas yang berkaitan dengan payment,2025-08-20 04:18:04
f20b6cbe-c4e2-42dd-857f-920e3e05b92e,Indra Purwanto,1,Mantap 👍👍👍,2025-08-20 02:09:50
e1a7a6c4-7cce-46d3-8f80-f382ea48fb59,Tedy Arfyansyah,1,"niat mau benerin pin, malah duit raib di makan sistem, duit cuma gocap gocap nya, hilang di suruh nunggu 3 hari, sama aja gw ke begal",2025-08-19 06:49:50
622575dc-f6e9-4bf6-8efb-ce390073f941,Selma Yasmin Mumtaz,1,"parah nih,harusnya dievaluasi lagi dong keluhan dari masyarakat mengenai kendala untuk verifikasi. saya sudah berkali-kali verifikasi akun melalui foto ktp dan wajah tapi tetep ga ada OTP. dan akhirnya sampai sekarang belum bisa masuk akun jakone mobile. mohon diperbaiki lagi",2025-08-19 04:03:04
9f589ecb-3bec-480c-913a-4c60585cbe84,Dedy Prasetyo,4,Lemooootttt,2025-08-19 02:18:13
ce25df40-dd2d-4531-abcb-f1e0177aadb6,Intanpermatasari Monatadewi,1,"gak berguna, pendaftaran ribet",2025-08-18 23:16:50
8bdd9fcd-51c5-4214-9694-dec56e1372de,K K,5,sudah oke ya terimakasih,2025-08-18 23:01:23
dfc3a8a4-792e-4c2b-afc2-cce973eabc8c,Nathasya Lexyana,1,Aplikasi tolol. Mau daftar aja susah nya minta ampun. SMS kode gak masuk2. Parah 👎🏻👎🏻👎🏻,2025-08-18 09:35:46
dea6549b-9dd9-4a4b-892c-c6e4289d3830,Dream Apreson Leonardo,1,Mau coba buka rekening tanpa ke cabang malah musih ke cabang dan pas saya isi nomor hp ya tulisannya malah gagal & Coba lagi hadeeehhhh....,2025-08-17 18:03:41
40c1ffd2-87b7-42fd-b945-3b53d6b389e6,Nicho Simon,1,Parah Bener,2025-08-17 05:44:48
28169c77-3493-45e9-b707-07329fd4c2ac,Sulaiman Maulana,5,Liveness nya belum saya coba kembali tapi saya memberikan Bintang 5 untuk melihat apa kah info bahwa bug tersebut sudah di selesaikan apa blum,2025-08-16 17:36:38
a1c69d5f-a631-4600-84eb-9fa56a0921f6,Wawan Kurniawan,5,tadi saya transfer 100k saldo sudah ke potong tapi gak masuk d Dana d riwayat Dalam proses trus itu uang nya ke mana tolong segera di lakukan perbaikan,2025-08-16 06:53:47
6a4203a5-0dbe-43fc-9ec4-4a26c043e97b,Muhammad Galih,2,gbisa aktifasi otp,2025-08-16 01:15:31
b23ddc83-a2be-4612-93f6-fe4e390e0a7e,Dziron oke,2,ketika masukkan no tlp gagal terus,2025-08-15 16:40:04
f0c26554-39a8-488b-8ed0-73880cce9bf4,Aldo Setiawan,1,Biar bintang yg bicara si,2025-08-15 10:22:23
b3a0d901-32a0-4a37-b69a-9006a86d01e6,tajuli asyrof,1,kacau menghilangkan kepercayaan masyarakat,2025-08-15 08:52:57
032f65de-d421-4cc7-a318-cb0b9bf6b816,Ty Hwi,1,gak bisa masuk gak jelas nih aplikasi,2025-08-15 06:55:01
abe63975-8fea-4c61-a92f-51dab443f6ad,Bakso bolang cilangkap,5,lama dan susah lodingy,2025-08-14 23:20:23
94ec30cb-4db1-4ba3-9190-babb1cc662bf,Astsadin Jumakhir (Asta),5,Sukses selalu jakone,2025-08-14 16:36:30
8105e7b7-1b88-48e4-8032-867ac86a6ceb,Husor Pardede,1,"Pendaftaran jakone sangat sulit, sudah ke kantor cabang Bank DKI. Call center 1500351 tidak dapat membantu. Saya pertimbangkan untuk memakai Bank lain saja",2025-08-12 08:25:42
a81c3334-7417-446e-b150-ef2257381c47,Samsul Oktavian,1,gak bisa d pake. ttepkaya yang bikin rekening baru klw mau masuk. payah,2025-08-12 06:30:57
3eb7cfa1-c374-4f33-9f95-57ed29d09a43,Herpi Verawati,2,"ya allah berkali2 mau bikin mbanking susah amat' ATM ilang ambil uang di teler ga bisa harus ada kartunnya, baru x ini ke teler ambil uang harus ada ATM nya pdhl sudah ada KTP sama buku tabungan ' di bank lain bisa kok pake KTP sama buku tabungan",2025-08-11 04:48:28
8fbd35e0-523a-4eaf-b26c-95169fa2b134,Femilia Wati,5,Aplikasi yg sangat membantu,2025-08-11 02:40:25
606b533c-b13d-4f13-a306-fa50393cbe1d,Soleh Chandau,5,mantap,2025-08-11 02:19:19
01349ffd-d30c-4456-a5b9-5293f636dcb2,Patricia Ruth,5,user friendly,2025-08-10 08:55:54
0edd1874-afb1-4323-aedf-2d957d1dec3b,HASAN PRIADI,5,MANTAP,2025-08-10 04:41:16
cd42eabc-b155-438b-8074-b841ed5891d8,Jeno Kim,1,HADEHH APLIKASI GA GUNA,2025-08-09 17:53:14
3d7effdb-293c-41e5-a2f8-70ee8314ce7c,Wastimah Mawar,1,"Yang namanya Bank Pemerintah banyak ga benernya wkwkwk..beda sama bank swasta,,ada kendala langsung di perbaiki..",2025-08-09 12:14:19
886f0b28-77ce-48f5-b583-a640d8bfa8e1,Irfan Khaeruzan,5,good Good Good Good Good,2025-08-09 08:10:07
ba32d516-522f-42f0-9908-69014b846f32,Arijuddin Mafazi,1,aplikasi ampas. mending benerin sono ga jelas,2025-08-09 02:54:48
93edf920-774c-4e47-b8d4-7a9c8041d2fa,djoy Djoyzz,1,"ini apk sebenernya niat gk sih?masa iya buat transaksi isi token gk bisa.mana token rusun cuma bisa pake DKI.tp sistem nya gk beres.giliran potongan admin tiap bulan,jalan terus",2025-08-08 23:49:03
65ee5c8c-d52d-44b1-8ba1-339f06fb14a6,Valent,1,"KEBANYAKAN MINTA MAAF TP GA BERBENAH, INI BUKAN MEMUDAKAN TP MENYUSAHKAN!!!!!!!!!!!",2025-08-08 19:24:18
68eff9ba-814e-4b25-a11e-a7f7104a2ebd,Menjadi pemenang,2,kenapa akun saya di blokir pak tlong di bukan akun say,2025-08-08 02:46:11
2640bdc8-53c4-49e4-8ea4-fc5c3a629862,denis riyandi,1,masa aplikasi jakone dari semalam ga bisa kebuka...,2025-08-08 00:19:56
29fa356b-0c60-471c-814f-2b56b90d1397,Fiki Firmansyah,1,ini koq aplikasi tidak bisa d buka yaa...atau sedang maintenance yaa.,2025-08-07 07:59:21
4b76f1b4-3600-4cb8-810a-23386f0cc36f,wa Ko,1,tolong kenapa akun saya di kunci,2025-08-07 06:10:11
acad2530-a1ec-48b4-bee3-9b63253a6f9b,Rayala Audri nur,3,saya mau masuk ke mobile banking ko gak bisa2 ya. tolong dong di permudah,2025-08-07 04:25:46
29217d4f-df04-4941-88a5-0720bcc00697,Jomo 2995,1,bank sampah ubtungt belum setoran awal,2025-08-06 22:28:44
6cde57cd-6c68-4491-b12a-ac285ebac0aa,History Story Id,1,permintaan otp udah 3x 5 menit gak di kirim juga kodenya,2025-08-06 12:13:26
3bb988ad-487e-4fe6-b9ed-8bfb380ccbb5,Priska Devi,5,sangat bagus,2025-08-06 04:02:39
b3f5d1c6-d027-451c-bbfe-8e19561f8da1,Amliati,5,aplikasinya lengkap. dan semua produk ada,2025-08-06 04:02:06
36054fff-03bc-476e-a22f-e40fe98181c0,Muhammad Luthfi,5,Bagus,2025-08-06 04:01:25
aef0f2bf-fb3a-4f76-8969-869a1380aed0,Mendy Anggara,5,tampilan keren,2025-08-06 04:00:53
fb5bc242-e6cf-4102-8c7c-4960178f9e65,muhamad asraf,5,aplikasi bagus untuk transaksi tabungan dan investasi,2025-08-06 04:00:50
de81b1e8-1b3e-4863-b81a-b251bc1c4b26,Santoso Zaf,5,mantap,2025-08-06 04:00:38
1bfa49f2-69f6-415d-b9b9-7d758a542247,Rispa Sri,5,okeee,2025-08-06 03:59:59
6ddd95dc-3d81-4c74-8a2c-d9affdccb2e9,Azan Apriawan,5,ok,2025-08-06 03:59:53
a5123ad2-79d7-475e-a47d-cc75ab087c04,Ramdani,5,oke,2025-08-06 03:59:44
f0f20c9d-b333-428a-9db9-ad02f5ed4181,Rani Taulani,5,tolong dibuka topup pinjamannya bang jakone saya mau top up katanya limit 250j.saya masih ada limit tapi GK bisa dipakai.,2025-08-05 10:28:54
ce6119ff-074b-48f0-85a0-cdd14824e190,hendri Maulana,5,KMG ON LINE GA ADA LIMIT,2025-08-05 09:53:08
328da9b7-deaa-488f-9e92-86572c279422,Dewi Lestari,1,jakone gembel banget mau topup uang elektrik aja susah banget gajelas gabisa mulu,2025-08-05 09:19:51
38ee3d87-f935-40b4-9585-484a29da3db0,Hidtsa,1,"Aplikasi tolol, apa coba kode otp ga masuk² padahal udah ber kali²",2025-08-05 09:19:23
bb6d6e2d-7340-4783-a99c-c7d6d83067ef,Gilang Ramadhan,1,kenapa tidak bisa masuk ke akun saya ada bacaan kami tidak bisa memproses permintaan anda silakan hubungi Bank DKI call center,2025-08-05 08:44:21
bc31ea73-b62d-40fb-b46d-5137c5e79045,Tvboxyusuf,1,aplikasi sampah,2025-08-05 04:10:05
874648a6-0c18-45ea-9473-e1ce9c8fe980,M arif Fauzan,4,sekarang dah bagus pelayanan nya...Jak mobile nya bisa TF ke bank lain...tapi untuk bifash nya ga ada...biaya TF nya 6500..aja. ga da pilihan LG.. terimakasih 🙏,2025-08-04 22:40:27
0625c9fa-bd95-4f31-867e-37bb4760ce22,zee,1,gimna ni otp nya gak masuk masuk padahal no aktif sama ada pulsa nya,2025-08-04 10:37:20
0e1f535a-77b2-4dee-a90c-77d73664c060,Siapa Saya,2,"Gimana Bank Jakarta Mau Maju, Layanan BI Fast Dari Sebelum Lebaran Sampai Sekarang Tidak Ada,,, Dari Bulan April-Agustus,, Sangat Mengecewakan,, Masa Buat Layanan Bi Fast Saja Sudah 4 Bulan Ga Beres Beres.",2025-08-03 11:34:24
cf288b38-1878-46a5-9c93-b4869a248ccd,R. Raharjo Abdulgani,5,TOP,2025-08-03 03:42:50
7228ea70-7c09-45db-b309-14a9f5e6f60e,Gojek Driver kiki,2,PAYAH APLIKASI SELALU ERROR....BINTANG 2☆☆ CUKUP ..UNTUK PELAYANAN APLIKASI YG MENGECEWAKAN,2025-08-03 03:36:41
2e93fb3f-ca3a-4780-bf4c-782f0cadcd8c,Ario Putra,1,jelek lelet,2025-08-03 02:57:53
83d6a17d-a988-469a-84df-cf1b942ba021,PATAR Simanjuntak,1,"barusan transfer ke bank sumut,saat transfer masukin pin,1 kali gagal,coba 2 kali masukin pin gagal,3 kali masukin pin gagal,eh tiba-tiba transfer berhasil 3 kali.kan aneh",2025-08-03 02:00:22
92566765-af2a-433b-a113-14377391a774,zhen.,1,"sering banget error, dijelaskan keterangan ""Transaksi melebihi dari batas maksimum per transaksi"". padahal pembayaran sebelumnya dengan nominal yang lebih kecil masih dapat dilakukan.",2025-08-02 14:52:01
451e5324-0075-43fa-acff-b6d2368dcb8c,BUYUNG,1,Sayang banget tidak ada transfer via BI-FAST 😌😌,2025-08-02 11:23:22
b4caeb2c-cc07-4cb6-9a97-a4f28361ce67,Gareng Gateng,3,saya top up dana pada tanggal 01 Agustus 2025 pada jam 15:06 Samapi hari ini belum masuk dan sudah sempat menghubungi 1500-351 dan masih harus menunggu juga sedang kan saya sudah mendadak ada kebutuhan yang harus saya uruskan mohon di bantu permasalahan saya ini dong ka,2025-08-02 09:51:26
9b626808-b035-4732-b345-4e2138f6c428,Jejen Jaenudin,1,min saya baru buka tabungan dan berhasil namun saya ga bisa topup saldo rekening ? saya selalu tidak di temukan bagaimana ini,2025-08-02 07:57:06
11f6a04f-47b2-4a15-8944-338bf4566112,nyari coin,1,transfer selalu membagongkan,2025-08-02 04:02:02
8b2d2278-e6cf-4f88-a054-46d0818d5adf,deekha allcatras,1,aplikasi paling aneh dan nyusahin...verifikasi muka udah lebih dari 10 kali masih gagal.klo bukan untuk payrol udah gak bakal mau pake aplikasi ini lagi.fixx paling ribet,2025-08-02 03:20:53
49689c10-9377-48f5-aeeb-2132dbf855d8,Zainal Abidin,4,"ini knp ya kode otp ga sampe"" nyasar atau kemana ya tolong bantuanya",2025-08-01 16:22:21
4524ed34-8ee4-4531-9c4d-28d6b777ac11,Delta Gamaliel,3,data tidak di temukan . padahal sudah valid saya mengisi data dengan benar dan detail,2025-08-01 13:48:18
1bda415b-aac9-4cf5-ba4d-78477de6b839,Toto Kertopati,3,"kok nggak bisa masuk ke aplikasi ini ya, mengapa",2025-08-01 13:40:54
a4c975b1-dd83-4d84-b515-639bdcb1810c,empat tujuh,1,nambah lemot parah kurang bagus,2025-08-01 11:44:56
d8b200a6-7a30-4dd2-b7b5-e1cf0d19bd08,Attala ungu,1,"ini kenapa sih, saya login akun emang karna saya sudah terdaftar tapi pas udah isi data malah dibilang ""akun anda sudah terdaftar""",2025-08-01 11:03:38
d2d8ff54-17fd-496c-a83a-16eddf35b918,Irwanto88 Iwan,5,ok,2025-08-01 08:50:35
2a7b9b8f-c151-47cb-81a1-9f7bbd0e737b,Sofiwan Setia (Iwan setia),3,dah habis 20 ribu pulsa untuk terima SMS otp masih blm bisa dibuka juga ampun jekone DKI,2025-08-01 02:33:11
e00d7498-6007-4eab-8ff9-4af911606db7,236_Wahyu Khoirul Anam,1,aplikasi sampah!,2025-08-01 01:06:48
79fdb1e3-4ed6-4eb7-9519-eecbaed739f2,Mumu Bae,2,Belum tersedianya layanan transfer dengan BI Fast,2025-07-31 22:39:33
bcf911f2-3a5c-4bf7-ad77-194d56bafe13,Poh Narwan,5,bagus,2025-07-31 15:04:43
220bd0cd-de5e-4913-9f6c-97925623a481,Panji Ramadhan,1,buset mau narik uang di ATM tanpa kartu tulisan bayaran ada sudah di bayar padahal mau tarik uang ko tagihan lucu nih aplikasi mau narik uang di kecamatan tidak bisa bilang pin yang di masuk salah,2025-07-31 04:13:23
42a2627d-a668-44b3-b859-7100e774e7f4,Agus,1,kode otp ga masuk masuk,2025-07-30 20:16:39
b3ffea93-698f-46be-baeb-1dd7ac2d0886,Syahroni FKDM,5,Baik,2025-07-30 13:07:37
4a1bba62-f1da-46bd-8a71-2be38c1dc317,Nina Nuraeniah,1,aplikasi apa ini ga bisa login wkwk,2025-07-30 13:02:08
adb2ccdc-23da-4f7a-96a5-35ad9175a311,Theresia Mahareni,2,"maaf, aplikasinya sering tdk bs digunakan mbankingnya. pdhl bth kl sedang keluar kota n tdk ad atm bersama. tidak bs transfer antar bank lewat mobile banking. semoga dapat segera diperbaiki dan ditingkatkan kualitas layanan mbankingnya, supaya memudahkan nasabah menggunakan layanan bank dki. terimakasih.",2025-07-30 10:39:08
fa3953f3-c540-4e36-b704-eacc415ba8cb,Dream Light,1,Ini Bank melakukan pemeliharaan sistem yang menyebabkan gangguan jika mau melakukan transaksi dari Bank lain sampai berbulan-bulan. Bahkan sampai saya nulis ini masih belum selesai. Niat gak sih...?!,2025-07-30 04:21:59
ec50afcc-4e72-46c2-ad88-60493440d12f,zidan pagelaraang,1,"Bonto bat aplikasi, nungguin otp kaga masuk2",2025-07-30 02:37:46
34392390-68a5-444f-b9ac-09294e682c43,Adi,1,tidak ada lagi layanan bi fast di fitur transfer bank lain !!,2025-07-29 15:25:43
84792a13-a86a-4bdd-b948-e847a3cf054f,Suthya CZ,1,"Parah! uda hampir 6 bulan tidak bisa login, tidak ada perkembangan. sudah terdaftar tapi tidak bisa login, malah muter2 terus suruh foto KTP.. Baru nemu aplikasi Bank separah ini. tidak ada update sama sekali untuk perbaikan.",2025-07-29 15:08:53
ec831789-5447-4268-ac4d-1f2381ea3544,Ridwan Sopian,1,ini lagi maintenance atau apa si dari tadi mau isi rekening dari BCA dan seabank kok tidak ada layanan terus? baru pertama kali instal dan dapet pengalaman yang buruk,2025-07-29 14:12:15
bb6ad231-5fff-49a7-b4a1-2b9a6e4727f4,Rohman Channel RC,5,nah gtu diperbaiki,2025-07-29 06:02:41
394b57eb-4300-479d-8c01-26ded01ecdcd,Yogi Selamet (Provyogi),1,"saya mau top up jaklinko jakcard via jakone mobile. saya kira normal aja kaya biasa ternyata bermasalah. niat biar enak top up sendiri ga harus ke halte. soalnya sy org sukabumi udh top up tp ga masuk masuk, dicek ga nambah tapi saldo bank berkurang. aneh.. udh komplain suruh nunggu 6 hari kerja. padahal mau dipake Meski top up sedikit tapi itu uang berharga banget buat hidup. klo uang balik lg, berubah rating",2025-07-29 04:31:14
234130da-eab9-4398-b0ee-ece78274ba75,MAHA CREATIVE,1,"aplikasi gajelas, mau login aja muter terussssssss",2025-07-28 13:30:54
f0fb1c1b-2555-410a-a2b8-52bccdaca271,R Z,1,hapus aja nih aplikasi sampah,2025-07-28 12:15:22
4a4513ae-b837-4e58-a686-3db7e87da170,Anis Anisah,5,ok,2025-07-28 11:32:32
de721614-1ef6-47be-8ae9-ed0a6fe55271,Ismail Faqoth Art,5,"ini gimana bank dki, menu Dana, ovo dll tidak ada, tolong kembalikan lagi seperti dulu, terimakasih sudah diperbaiki, saya kasih 5 bintang",2025-07-28 06:58:46
6e9942fc-6389-4162-917f-ea20ed91cef3,Awang,2,"sush mau masuknya,lama sekali.tolo g perbaiki",2025-07-28 04:14:55
68e358fc-db64-410c-b3dd-e58e83f70a3c,Taurus Girl78,1,"Bank DKI kenapa error terus sih ? saya kemaren transaki pembelian pulsa 3,klik pin keterangannya:terjadi kesalahan error,tp saldo terpotong dan pulsanya jug ga masuk.trus uang nya kemana??🤦‍♀️ tolong di perbaiki dong sistem nya. kan jd takut kalau mau transaksi lagi. atau lbh baik uninstal aja ni ga usah jd nasabah Bank DKI👎",2025-07-28 02:32:30
7d55d5f7-be35-4cd4-aff8-980444109695,Bayu Surya,2,"tolong DKI lebih d perbaiki sistem aplikasiy, banyak bugy, mau ngisi pulsa suka eror ujung""y dana d ebanking ilang udh gtuu lama baliky",2025-07-28 01:04:20
7d538b24-403e-4a2b-890c-d64ae08d3c43,Greenweed Nouvo,1,"Ini gimana loginnya sih, aplikasi kok lucu amat, sudah ada rekening tapi di arahkan ke daftar rekening baru, di isi data dilanjut lah udah terdaftar.. terus saya gimana loginnya... cape amat ama aplikasi ini",2025-07-27 22:57:46
91b23dab-a36a-498f-963c-88e90ea4d7f9,W. A. R&R S,1,"cuma bank dki doang ini yg ngaco eror pemeliharaan perangkat dr pagi sampe MLM ada apa ? knp ? anek ini jackone kyk ada apa aja nih ga beres g bisa kebuka , mo TF kan susah KLO system eror terus ko aneh ya jackone ini bermasalah terus kyk ada permainan ???????",2025-07-27 11:44:26
d709f213-9872-4027-8e00-bc6065ecb076,Rifana Bilaldi,1,"DKI makin ga jelas, saya isi paket data, uang berkurang paket ga masuk, saya isi lagi, isi pulsa 200 rb, berkurang lagi tapi ga masuk pulsa saya, parah banget ngambilin duit orang.",2025-07-27 05:44:15
57660d0e-4233-43fb-9332-dc997f90dfbc,Herson Trianto,1,"Sedih...,menyandang nama besar daerah tapi tak mampu menjaganya.",2025-07-26 02:42:53
600c52f4-3510-4c1d-aa92-f0e62bc45303,Adi Sl,1,"aplikasi aneh,tiba "" tidak bisa login mbanking namun setelah di coba LG, password terblokir... tolong lah perbaiki, lalu bagaimana ini",2025-07-25 14:40:49
6ebfb90b-2d46-4344-9575-325291c5888a,dyanagungsakthi,1,"eror mulu mau login, nunggu kode OTP lama bgt",2025-07-25 13:57:41
11479aa6-9a12-46cf-a465-c7115fc986f5,Kang IzulL,1,"Kecewa sama jakone skrang ga ada fitur Bifast, terus pengiriman ewalet maximumnya cuma 1jt, baru kali sekecewa kek gini tolong lah perbaiki. trus cuma bisa sekali kirim buat ewalet mau kirm lagi ga bisa eror notice SANGAT ANEH DAN KECEWA",2025-07-25 09:38:45
7404ca3d-8477-4075-8924-9d4e68727190,David Saputra,1,"apk tolol, masa saya sudah berkali kali masukin nomor hp tidak bisa mohon bantuan nya untuk dipermudah saja untuk mbanking saya",2025-07-24 18:47:16
d82f8b6d-24ed-4719-9497-0f90e3cd756d,fammi ramdhan,1,"makin kesini bukannya makin bagus malah makin bobrok nih apk,lemot ya ampun dah, Qris ga bisa, TF ke lain bank susah",2025-07-24 02:48:55
d31bde7c-b50f-4f3a-9c3b-9d9a7928d879,Abdul Fajar Duke,1,"Aplikasi sampah, akun tiba2 diblokir, datang ke bank minta nunggu 1x24 jam tetap masih diblokir, hubungi call center diminta balik ke bank, bolak balik begitu terus gak ada kejelasan. Semoga aplikasi ini segera dihapus dari playstore deh biar gak merugikan nasabah",2025-07-24 02:09:03
03ed09c1-eec8-444e-b7f2-82ad27deecca,ibu Ayah,3,mudah terblokir...mending GK usah pakai,2025-07-23 09:52:38
7dd19546-7a3c-4842-b5b1-d3dc49f8ee8a,Ilham Agustian,5,Perfect,2025-07-23 09:44:51
fcaecdeb-b36b-4630-8f1f-55479bb6ebe3,Ghani,1,"Bank kocak, semuanya error, mau tf dari bank lain Error.. mau bayar virtual account pembayaran UKT kampus error transaksi mencapai batas maksimum??, lah padahal nominalnya udah dari sananya kocakkk kocak, ujung-ujungnya ke teller buang2 waktu",2025-07-23 07:15:15
